Date,Product_Owner,Product_Promoter,Product ID,Amount (Pesos)
2020-08-12,lrcsootpo,fltfsao,6348251,41.47
2019-01-30,toobaros,retadymsas,6711900,167.09
2021-04-15,eisnestiiynnf,laltejti,6386575,53.57
2024-10-27,rpeezownai,vcirau,5378113,117.37
2021-07-26,fennstnieisiy,ilmnjakma,6386536,57.86
2024-02-05,dssloyelakictlsam,agllobbor,6903364,65.78
2020-10-14,sterntrdenahloniuc,rorhneletntsdacuni,3688815,37.730000000000004
2020-01-12,dgrprion,golbolrab,5802576,41.47
2020-11-20,ibiggueudn,lbbgalroo,7495280,43.12
2019-10-18,wylassot,21es0ubd,4854304,41.47
2020-12-27,igbegiudun,,7495280,-43.89
2021-10-25,uigfde,bsd21u0e,6063447,43.56
2019-05-26,giufde,baolorblg,5085951,65.34
2021-03-16,bomatpoc,,6935929,93.06
2020-01-27,endauinornttshcrel,,3141658,11.0
2022-10-07,rorcayet,,7297693,69.63
2020-11-30,icshtleranurdnteno,,3479359,17.05
2021-04-19,pcatombo,,4527276,51.81
2021-03-30,dehuttcirnslraneon,,3688815,36.19
2021-10-06,ofmroebko,d0u3be1s,4901455,43.010000000000005
2023-07-02,oasopr1,,3829527,125.83999999999999
2019-09-05,stercluinrnehtoand,rcnsrdatneiulnehot,3688893,-45.760000000000005
2022-06-04,po1arso,,3804905,22.0
2021-01-21,beoomokrf,uds310eb,4898400,44.0
2021-09-03,eydnwmennai,,5158998,62.48
2021-08-17,lostsway,raolbolgb,5737459,43.89
2020-10-23,gfduei,obaorllgb,5096533,34.980000000000004
2022-04-25,vsastash,0afsbfv1,7409896,37.730000000000004
2022-12-24,kobsiaomh,obalbrolg,7501065,44.989999999999995
2021-08-18,tsclore,ogoarbllb,5017363,42.9
2019-09-21,tyolPcnoAgie,,7224074,167.64000000000001
2019-02-02,iaalpcsodi,,5215431,-11.0
2023-10-04,elevyws,2ym5Aory1,3988881,-30.799999999999997
2022-03-02,ishtesrec,nahm2ia3,3928444,55.88
2022-05-21,utlmeiuuPsQ,1051atg,7146542,109.89
2022-02-01,tnrcoeuenlstharidn,nnleeoiacrsruhdntt,3688919,43.12
2024-07-24,ylosswta,21ued0bs,4854304,43.010000000000005
2021-04-21,ecomit,ab2gtg1t,4530864,180.84
2023-05-09,eicavbainlol,0bedu2s2,5474430,37.07
2022-09-09,tctrbrAta,csjesla,6815627,47.739999999999995
2023-11-12,ecmiot,sm2mcoroce,4530838,112.86
2024-01-17,coolfo,rsfCpmiTialfonucOi,5347199,34.32
2024-04-23,itteuenlsnnodhcarr,tlseochnretrinunda,3808454,19.69
2020-06-11,miontDPer,11tga50,6938516,116.82
2024-09-17,siuebp,,7496671,284.35
2019-12-09,fynitsseeinni,namlkmjai,6379841,51.81
2024-09-22,rgnauokpdartenmi,anknuioagtperrmd,5888493,8.8
2024-01-17,PoeDrimnt,iefoecadrM,6938594,41.25
2024-09-18,tPixaobiw,uomsslymid,6775964,116.38
2021-02-03,sagnvetueewhi,yBOobb,7111221,47.849999999999994
2019-07-29,orot,,4234646,11.88
2023-08-26,pmilsealese,,7100379,41.36
2019-05-05,gedufi,brobllaog,5096650,55.55
2022-01-12,fiagdoor,,6752317,57.31
2021-10-18,lobverjxel,,5477563,19.25
2020-06-07,laee2mig3,,7160283,-56.650000000000006
2019-02-14,tcposoorl,rblbagolo,6348160,-59.73
2022-12-24,inaynnedwem,,5234593,62.150000000000006
2019-09-07,nlhsnrtndcioteearu,,5604027,8.8
2019-07-01,cgtsnwrpirsokiee,ra100opymdke,4649216,194.14999999999998
2024-06-14,taiepor7etlag,rFeydoMwhtaeyal,7496515,263.34000000000003
2023-09-24,ssydsr24,10fafvbs,4973566,41.58
2024-05-15,scaaellrey,du10seb4,5047744,36.85
2021-08-02,ahngeeiestuvw,c2131Ac,7111221,47.3
2024-12-20,orsmlearebedhsie,60sdb3Eu,6994234,34.980000000000004
2022-11-26,86689I6,,6979271,125.83999999999999
2022-06-05,twsieeregprn,,7599475,273.13
2023-03-07,eshcat,,4134637,41.36
2019-06-03,spislaeleem,,7100379,35.97
2024-12-17,uefgdi,algobborl,5096546,43.56
2023-05-07,cmetio,mweitm,4530968,-16.72
2019-02-27,mieotc,stturabecr,4530838,117.81
2019-03-17,freookbmo,lolrgboab,4915066,34.980000000000004
2023-02-05,thacedrsonrniulnte,,3808545,36.19
2019-10-15,yadcsarkb,ogablrolb,4933149,42.9
2019-06-04,cefnorrab,boboglarl,6461650,46.86
2020-04-05,9I66886,g11at50,6942052,66.0
2024-02-19,b0sE3du7,d0Eu3bs7,7008183,54.010000000000005
2022-12-07,stwlaoys,0bu12sed,4854304,44.0
2022-12-28,giufde,rbbolgaol,5078632,45.32
2023-11-25,terhondnlsentiurca,,3480867,102.85
2024-11-26,otmeci,ltv947,4531020,134.31
2024-02-29,lrnatnsieucntrhedo,,3688815,-11.0
2024-10-08,cmotei,s2an22,4530864,-176.44
2019-02-02,ealtottdedeof,tcamhetnhtastap,4756687,122.65
2020-10-21,tlwssaoy,usde201b,7153432,51.81
2024-05-02,yostlaws,be1sud02,4854304,42.9
2023-09-14,buiggedinu,laboolgbr,7495280,76.89
2023-12-20,gfidue,orblgloab,5096585,55.77
2023-06-16,ofekormbo,lbglobrao,7449039,36.410000000000004
2021-01-18,getIsyScDn,0a1gt15,7225166,57.97
2022-08-30,kboermfoo,loblaborg,4915066,36.739999999999995
2022-08-01,rlievssavsilerdwnu,saolfft,6900881,43.89
2020-06-25,orbfmeoko,rooblaglb,4948359,55.44
2024-04-06,rramiy,,7157852,84.92
2021-05-31,oy95BTe,mebuji,4425018,390.5
2022-08-13,tobcmopa,,5666674,51.81
2021-10-23,rnipdogr,rglboolab,5800717,45.650000000000006
2024-05-06,okeoofbrm,3eu10dsb,5498480,62.260000000000005
2019-05-05,ectmoi,hhjino2,4530864,182.49
2019-05-30,aartmpt,,4241198,19.69
2019-04-21,insfetiisnyen,emmxco,6379841,54.34
2020-08-12,stsikciopgwnerre,oerkydm0a01p,4649216,191.62
2023-05-23,conhurlntreentaisd,530mn6a,4652076,102.30000000000001
2020-05-28,psleelmsiae,,7100379,35.64
2024-11-07,rofeooedmdf,u3E0d1bs,6085742,32.12
2019-05-03,oaometerpchhya,aolbrglbo,7513662,43.45
2020-02-13,stswlyao,d2b1us0e,4854304,43.339999999999996
2024-05-11,hturitcoleennrnsad,,5466721,43.12
2019-03-11,rcnrttiolhedsaenun,tsraduioetnrlncehn,3553082,36.19
2023-05-28,toor,,4234646,11.0
2023-06-03,tcmoie,poposrri,4530838,117.81
2020-02-16,oedaledtttfoe,,5674409,53.349999999999994
2019-10-13,fueigd,logbbarol,5078450,34.980000000000004
2019-01-10,cySIsegntD,t10ga51,7225114,47.52
2022-11-05,iotemc,cpserortoayk,4530864,181.39
2020-05-05,mboerfoko,013bedus,4898374,36.96
2022-08-22,ticmoe,,4531020,125.83999999999999
2024-09-22,rkctpsogneeiisrw,afmmsf,4649203,45.099999999999994
2019-05-21,taolwssy,esd2b1u0,7153419,59.84
2023-08-29,tepsewrnregi,,7514572,122.54
2020-04-29,amecysmaahdi,lloorgbba,7379645,38.06
2023-02-06,srtgeorepswciink,oisromapemd,4649229,49.830000000000005
2022-08-28,ofobeormk,lbbglaoro,4915053,62.260000000000005
2021-06-19,pGuALr-o,,7220902,75.67999999999999
2021-04-11,oombkeorf,mforooekb,4934982,14.74
2022-09-14,bmerfooko,lrbbgaool,4963335,37.730000000000004
2022-05-21,mkrbooofe,b30ude1s,5498441,37.4
2023-01-18,d80ceazo,iaacdipsol,5858437,182.16
2022-08-30,oflcoo,cuacsa,5332821,137.72
2020-07-08,ieugdf,olbogablr,5096533,-34.980000000000004
2024-10-07,eaoeachmyhptor,baglrolbo,7560527,41.47
2021-05-31,intpasucusmro,arenhdedlo,6334991,619.3
2020-11-06,sAikuyungetssnuAt,,6966908,112.86
2019-07-04,ltsmaaessdlycolik,lgobarolb,6898255,65.34
2024-06-20,nefieistynsin,liammankj,6379932,45.32
2023-07-05,hdapliy,,5678842,45.760000000000005
2020-11-27,jhwoey,,5143801,108.9
2024-12-08,mooctrhoed,laotffs,5520034,43.339999999999996
2024-09-28,igefdu,lobbaglor,5078580,58.739999999999995
2021-12-11,reiatPrsfytmeok,fatarirl,5809362,-18.81
2019-07-19,lxtsida,,7084298,-244.75
2023-05-31,pnoweisseriktrcg,76w93w2,4649203,43.12
2021-05-12,folcetbfaihe,,4772118,47.080000000000005
2019-10-09,octime,lryawpepu,4530760,60.28
2021-11-03,otaobsor,rtaasmysde,6711887,98.67
2024-05-31,ljoxeevrlb,,5472480,18.81
2024-01-06,u07bEds3,dEsu730b,7008183,-54.45
2021-07-01,eavhetwineugs,mrcscm2ooe,7111247,101.42
2024-12-28,otro,,4234646,11.0
2023-07-28,etsrecshi,,3928444,54.34
2021-05-19,rogndpri,glboolrba,5591417,43.56
2024-01-10,aocyehthpaeorm,lorglabbo,7350252,66.11
2021-01-29,utsaehtlrnnrocdnei,,3688815,11.0
2023-04-02,atyowlss,2b0deu1s,5393167,42.9
2024-09-19,teocim,tcrsbureat,4530838,119.57
2021-07-06,gamtebciu,gdahno96o,7127068,11.0
2022-08-10,stnnsfeyieini,alaimjnmk,6386536,57.86
2021-06-23,bstoorao,solledac,6711900,168.19
2022-05-05,iegdfu,lbargoobl,7479108,43.56
2019-08-01,eahoerpcmtyaoh,ogbarblol,7564050,43.67
2024-10-11,tomcei,inaomeorlj,4530838,119.68
2024-03-31,esbraWiin,,1309971,75.24
2020-05-22,gfedui,blglrbaoo,5096533,34.980000000000004
2022-05-22,metcio,e8ub88l,4530838,119.02000000000001
2022-03-04,ihwnaesuvegte,arpatwyeuohPPs,7111221,44.88
2023-06-09,6I68896,m4132W4m,6979271,125.83999999999999
2022-06-09,sogcitweriesrpnk,cnLgefyieA,4649203,46.419999999999995
2022-07-25,rotncneisdehrautln,,3688815,11.0
2024-11-04,clroets,allgroobb,4931030,36.3
2022-03-25,niiyinnesetsf,najlmmaik,6380153,38.17
2020-09-14,cemtoi,eteerab,4530760,58.739999999999995
2020-12-24,llveexrjbo,,5330182,28.709999999999997
2021-11-04,srsopsieft,6s1727u9,6911762,150.26
2024-11-04,borgre,oaobllbrg,5985694,43.45
2024-09-29,vveillafirllcoe,,5068648,170.17000000000002
2020-06-11,ubnieggudi,alogoblrb,7218289,43.56
2023-01-17,eswdesinni,,3433482,43.12
2024-08-30,slieaiaDOvsl,,6777628,26.950000000000003
2022-02-12,uiuQlPutems,rcodeeaiMf,7146542,119.13
2024-05-17,pdinogrr,lbloabgro,5867121,-49.28
2024-01-15,omctie,,4531020,138.82
2019-02-07,owssnpeckrgierit,ra1dm00kyeop,4649203,17.05
2023-07-21,cikpnseowergitrs,dpkomy0r01ea,4649203,45.650000000000006
2020-01-07,gefidu,lbobgorla,5078450,36.96
2019-11-21,fiudge,boaorlblg,5078463,43.89
2022-09-07,lhontnnsrutereidac,,3553030,11.0
2021-09-18,ipvrovsu,0saff1vb,6899503,51.59
2024-12-01,oeAgtPnyloci,,7224100,167.97
2019-09-30,retpnwiocesrgsik,cgfLyineeA,4649216,-180.51
2019-09-10,emtcio,8rroouebbeg,4530838,117.37
2023-12-28,dfgeiu,baolgrlob,5078463,43.45
2023-06-08,dgiaindtblf,,6984198,51.81
2021-08-18,iPtnemDor,15tg1a0,6938503,50.05
2022-10-02,udritnacsnrhoeelnt,,3688815,35.31
2020-01-12,omivrrFCodtaonetneesvFre,nog11Li,6391060,2856.26
2020-09-06,ieduugbnig,oblloagbr,7495280,44.330000000000005
2024-02-14,tporlcsoo,fsatflo,7457879,43.78
2024-05-11,ps1eropor,2D4803U,6895499,-138.70999999999998
2019-01-10,acenfrrbo,rlgobbaol,6461910,46.64
2019-04-11,tplosocor,alostff,7457879,43.45
2020-07-09,imeoct,iefasetm,4530838,-122.32
2020-04-20,ycrakdbas,oglobralb,5527730,43.67
2022-07-22,insnuedaloerrhtnct,o12mo4rp,3553017,36.19
2022-07-14,eimcto,9tv7l4,4530838,117.37
2022-04-19,tioemc,3ecab3kule,4530838,120.22999999999999
2024-10-27,hitaenusnltorcendr,,3139864,51.260000000000005
2023-07-21,apo1ors,gLiaonlitmuidn,4086810,55.77
2024-01-01,udfgie,bllagoobr,5078450,36.96
2021-06-11,neultsriadnncehort,uersrtihatnncdonle,3553082,36.19
2024-08-04,dnrpgori,agblolbor,5591417,43.45
2023-12-20,7k77kkk7,,7097350,164.78
2019-02-04,hilyapd,,5898139,27.5
2020-06-25,ryrmia,,7157878,283.69
2021-05-04,gprriekoeinssctw,rpkyedam01o0,4654533,45.43
2024-03-17,fMixOeafr,,7038915,266.53000000000003
2021-06-27,tddeelaoeotft,xgipdtileaa,4756687,199.32000000000002
2021-11-07,otlcopors,oaborlglb,6348134,43.56
2020-08-28,obrkmoeof,de31us0b,4898465,62.260000000000005
2022-12-01,obtaroso,irbvleelaeH,6711887,98.67
2023-06-03,aacbskyrd,oblgarlob,4933240,36.3
2024-05-04,octeim,htayma,4530838,-114.83999999999999
2020-10-05,segwiskitpoerncr,Soiihb,4649203,42.79
2023-03-11,ctmeoi,iliLnceoabtiMgv,4530838,112.86
2019-08-23,xaldtsi,,7102342,65.45
2020-05-22,egniugbidu,ralbolobg,7495280,77.22
2021-09-09,dtlfetetoadoe,cmtetanhhatpsat,4756687,-121.44
2022-04-28,lyswotsa,0u21bsed,4854304,43.339999999999996
2021-03-06,veylesw,raekd0I0yp,4016753,41.47
2024-01-24,cpmtoaob,,5666830,45.099999999999994
2023-01-06,eurwiesdiranvsllsv,otfafls,6900946,51.260000000000005
2020-11-01,orotboas,1h70964,6711874,51.81
2023-07-19,coiemt,,4530760,58.41
2023-07-17,toiyoPgecAln,,7224139,247.28
2019-02-04,otecim,3aeeklcub3,4531007,253.77
2019-07-09,aaptmtr,,3888742,-226.27
2022-04-04,synsienefiitn,exmmco,6386536,56.650000000000006
2022-07-14,lotndtasuecnrnrieh,,3688815,11.0
2021-05-20,tcoime,e8ub88l,4530760,58.080000000000005
2019-09-19,canopinmoytr,,7198841,266.53000000000003
2021-02-01,morhcoyephaaet,gbrolabol,7513662,44.0
2023-03-10,lkclmlasysdiesota,bgblrooal,6890871,62.260000000000005
2021-10-09,weftsar,ctnaclr,4949256,36.3
2022-04-02,drnprogi,alborlgbo,5591521,65.34
2019-07-24,arTeTlaarHpeybeh,,6420219,180.39999999999998
2021-05-05,omtpocba,,7440225,54.669999999999995
2023-07-17,irtneonlenhctrsuad,hecsnrlnrnoatiduet,3808454,19.69
2020-04-09,WNlsluenrates,,7210151,96.14
2024-02-07,cetiom,trtureasbc,4530838,119.9
2022-08-14,mabooctp,,5666726,65.56
2019-11-15,nPitmeorD,g10a51t,6938516,109.89
2024-01-18,oiyuUyStn,,7204938,153.12
2022-08-08,mtecompe,a5hy2s,6010108,113.52000000000001
2024-12-17,puALGr-o,,7220928,173.91
2019-02-08,drrngipo,ogllobrba,5800717,44.11
2024-10-13,raaydbksc,galoblbro,4928755,52.47
2019-10-11,acadlipois,mttscanree,6624657,34.43
2024-03-07,tieomc,sjmiilolmsn,4530838,117.37
2024-09-08,rngoirpd,oolgrbbla,5591417,43.67
2020-07-03,scradybak,aoborbgll,5527730,44.44
2022-08-27,ahmlscwaeadeleyo,,6994884,239.69
2019-08-13,fero2mookb,gobolbalr,7155980,44.0
2023-09-14,eetnigzrrue,nyrsgprauo,5803642,54.34
2024-10-24,ksrsttaafc,,6683157,45.099999999999994
2019-01-18,aeohrcemtayhop,allbogrob,7513662,44.11
2021-01-17,eoofrmobk,lbrbglaoo,4915053,62.260000000000005
2022-10-17,boroknfeo,oolrgblba,6104254,55.88
2020-05-04,loecMarwxoFF,lehtohak,6740435,117.37
2021-03-18,bcpatmoo,,5695716,51.81
2024-06-29,iegrwcskpreitons,opydma00kr1e,4649216,182.16
2020-06-28,rofgdoai,,6752265,41.25
2021-01-03,estvheeunwgia,mxmoec,7111247,-102.08
2022-07-15,snaedivlsrsulewriv,albrolgob,6898047,66.55
2023-10-22,ohpaeemocahtry,lloogbrba,7513662,-45.54
2023-12-28,prdiorgn,obaolrbgl,5591417,44.0
2022-02-10,oeokofmbr,1bud0se3,4901455,43.339999999999996
2019-04-11,oSrHodhpiawe,,6698406,139.48
2024-06-06,trtpeeiolbes,cueasjdscs,4531553,54.34
2024-12-28,feormokob,olabrgblo,4915079,43.339999999999996
2022-03-26,tedefldototae,pxliaediatg,4756687,193.70999999999998
2023-07-03,iecomt,alupbcel,4530838,120.33999999999999
2020-10-20,tmocie,msceaoearn,4530838,119.02000000000001
2019-07-01,dloaaysletcskimsl,calopein,6904794,-38.39
2020-05-17,ootr,,4234646,11.770000000000001
2020-02-19,dgrofaio,,6752317,53.57
2023-04-27,ksayrbdac,oloargblb,5527730,43.010000000000005
2023-04-27,irchesset,dbievercl,3928444,51.81
2019-03-04,ohhtepaaycreom,lalrgboob,7513662,44.44
2021-07-27,rdinpogr,agoobrlbl,5591417,-43.339999999999996
2019-10-19,32tn0v2a2,,7451249,29.92
2023-01-16,grrkwpietnoisces,erm0okd0ayp1,4649203,45.43
2020-03-09,erjoxellbv,,5391217,-96.80000000000001
2022-02-06,eailftefochb,,6097065,47.41
2022-04-14,ueigdf,abgrblloo,5078450,36.96
2022-05-19,sowlatsy,b012sdue,5393167,41.69
2022-12-27,mtklbc,,7436416,80.85
2020-02-07,foloco,2daina2,4057495,127.38
2024-09-08,aoswlyst,su0edb21,4854317,55.77
2019-06-02,pcbooatm,,4527276,52.25
2022-11-22,ortooemdch,fasltfo,5214001,62.260000000000005
2022-10-14,rbomoekof,ube3d1s0,5003063,99.22
2019-07-05,ninstenfieisy,lakmamnji,6386536,56.54
2019-07-09,rhettuosaeilnrdncn,,4652076,95.26
2023-11-17,2esub3d0,,5737719,12.649999999999999
2021-10-30,tlofdeeettdoa,euaarduoVciriGmti,4756687,129.69
2022-03-23,ltereefsliac,,5756257,29.26
2021-05-16,pazorwneei,talnp45,5378152,61.599999999999994
2023-07-19,freokboom,boobgalrl,4915079,42.9
2024-09-04,mctaooeehahryp,brgloaobl,7442136,37.62
2019-05-24,soiooihmsermnc,,7039383,341.65999999999997
2020-11-17,rtoo,,4234646,11.0
2023-01-22,rtoeneaicdtnnhurls,hsrloercinunttneda,3553082,36.19
2021-08-30,dcheooomrt,metauks,5130567,43.339999999999996
2021-07-21,p1ooars,,4005378,17.490000000000002
2020-05-01,SsyFfLmtdpreloaetrmhenieoe,,7304089,-95.26
2021-08-24,pkoernrsetgcswii,c3cpp2,4649203,45.43
2024-11-04,mobokfore,lbbagloor,4948320,44.11
2020-03-11,alcitsekdssloalmy,lobalrogb,6890871,66.55
2020-04-07,ev2e3vlo38,,7114874,173.69
2022-12-05,oicemt,reeravl,4530838,121.0
2022-09-08,rPiDmeotn,10t1a5g,6938516,109.89
2023-05-19,GprAo-Lu,,7220967,86.57000000000001
2020-07-15,coiemt,,4531020,-32.89
2019-05-15,teaucnronrilehnstd,,3688815,36.410000000000004
2020-06-05,iintyfesniesn,j9moe81v,6386536,53.57
2021-10-18,reookfonb,bbgalorol,4974957,84.59
2024-10-17,taeuiegwsnehv,aleevr,7111221,44.88
2020-06-20,imctoe,ukeebalc33,4531020,138.82
2022-01-30,moodrcetho,ollragbob,5130567,43.230000000000004
2019-02-15,agxoemhkpinirnte,aiimepcofltrelneri,3531840,17.71
2019-03-03,uehiorsntntcnaelrd,lnnorhesctunriatde,3553082,36.19
2024-09-05,paezwrnieo,bxaMe1W,5378126,-287.54
2021-04-26,DParnefesoNeno,asidooebFisR,7043465,43.56
2023-03-12,rooemfokb,oblgrobla,4915079,43.230000000000004
2020-08-29,comtie,,4530760,58.849999999999994
2024-07-12,assahstv,bfa0vs1f,6531122,38.39
2024-06-19,dognrirp,lagobrblo,5876143,45.43
2024-02-20,ssaartmedy,,7081841,176.0
2023-10-19,svluniridvelesswar,lfstafo,6953570,43.339999999999996
2019-06-10,epo1rspro,lasjcse,6885684,45.54
2020-01-28,hromeomisncios,,5913713,312.29
2022-05-03,iduegf,lbroalbgo,5078463,43.89
2022-06-06,lcopsorto,fotlsfa,6348251,43.56
2020-12-05,rodprngi,bloalobgr,5591417,43.45
2023-06-23,oonPAgcytlei,,7403110,46.2
2020-11-28,dffoG3ros,eMrif7Dk,6645418,173.57999999999998
2021-02-13,pobctamo,,6219850,51.81
2020-12-24,rtdielacex,,3983733,54.34
2022-07-03,eammyschaaid,olblbogra,7379983,52.47
2021-06-15,neisfneiisnyt,mmcoex,6379867,36.19
2020-06-11,nirdrhatoelsunetnc,,3688815,-36.739999999999995
2021-10-22,ltrnhrasteneniduco,,3688815,37.29
2021-12-20,cnonreautldeisrnth,,5466747,26.73
2024-06-01,defigu,buds10e2,5491486,43.89
2022-03-07,hdurocnninseelrtat,,4652076,100.32
2019-11-27,ometci,odakjaPvrok,4530838,119.24
2023-07-25,skrycdbaa,borlogbla,4962971,36.739999999999995
2022-04-24,srctogikepsriwen,yr10mkaeod0p,4649203,72.05
2024-07-07,gudeif,rgoalblob,6801197,45.43
2019-06-24,taetddoeoetlf,ahehtmptsaacntt,4756687,127.71
2019-08-24,payihdl,,5823610,45.760000000000005
2021-10-22,uignbuidge,rabobllgo,7218289,44.55
2021-07-25,Wn-a-NwcadoTtirhhel,,4775615,399.41
2019-03-20,ooeborfmk,loolbbagr,6069882,45.43
2024-07-16,taevhsgewnieu,smmecoroc2,7111247,100.65
2024-12-07,neaswtgueievh,uPaowrsytehpaP,7111221,46.97
2019-06-15,ttmapar,,3888742,442.85999999999996
2023-05-15,gaidlwtid,,7169175,177.10000000000002
2019-09-13,mieag2l3e,,7160283,44.88
2024-08-06,mtieoc,,4648124,93.06
2022-06-06,npriecwstrkoeisg,a1opdrm0k0ey,4649203,-45.650000000000006
2019-06-06,frkomeboo,lroogbbla,7216768,43.56
2023-10-02,nroripgd,olbrabolg,5591417,43.89
2020-03-07,kobfromoe,0d31buse,4898374,34.980000000000004
2023-04-29,4bran2u,1eWxabM,7253168,-136.51
2021-10-16,ernaJtiCshno,adnmgyecs,3068377,357.83000000000004
2023-04-24,italckosedlsmlsay,lbolgoabr,6882135,36.3
2023-07-01,cmoeti,idhepn,4530760,56.21
2021-09-08,egtuseveahwni,laduykr,7111221,44.88
2021-07-15,nogipdrr,rgbllbaoo,5591417,43.339999999999996
2020-01-14,sintlntuoherdnecar,,3553082,36.19
2022-12-19,etnhrircnasotluned,,3688815,11.0
2021-11-27,tloettefoaedd,lmu2b5eh,4756687,131.01
2020-03-13,omctie,atyrcpokreos,4530838,121.33
2023-12-12,tuhlencridransonte,,4652076,-103.83999999999999
2023-03-10,redoitclntannesurh,,3688815,11.0
2022-05-20,gihewnevsetua,sovnness,7161661,46.419999999999995
2021-08-16,tnrtosernlcdeahniu,ehornrniatsdcelntu,3688776,18.369999999999997
2020-08-25,ogdrpnir,ogorbball,5591417,43.45
2019-05-31,dgionprr,obblrgoal,7233993,43.56
2019-10-05,cmreohotdo,ltfasof,5520034,44.11
2022-07-20,nookbfrto,due1b10s,5459688,34.980000000000004
2021-04-11,ombkfoore,olbaorgbl,4914936,38.39
2020-01-25,vweeyls,eykmtsjr,4016831,-48.95
2020-05-29,egfiud,blrblaogo,6801197,45.32
2020-01-10,tenwriigcosksrpe,a00mkoreyp1d,4649203,45.099999999999994
2019-01-17,oofloc,enhotiatn,4057495,127.16000000000001
2022-12-04,ielslpaseme,,7333170,36.410000000000004
2022-09-14,iravleNltu,ojramo,7005765,175.56
2021-09-20,oitmec,r12dmh,4530838,120.01
2023-12-26,cmiote,coovkiearkrt,4648150,36.519999999999996
2019-11-28,edrl_nLaIuthnnaacP,,6816017,19.69
2022-05-26,itmoce,eGe0tatlranef4,4530916,112.86
2020-12-31,ermgntdaounrakpi,guoatpedirnkmarn,5888493,8.8
2024-05-18,beokfmoor,obgblolra,4948320,47.080000000000005
2019-10-10,siidcaloap,gaeaokb,5435313,11.0
2022-02-11,oayepmtroechah,abgbollor,7350252,65.89
2022-10-08,saomrrldimgettoebnpe,tblodgr,6180447,75.9
2019-12-26,oecmti,rorpsoip,4530838,120.22999999999999
2022-10-02,ttahinrlcudreennos,,3139747,-11.0
2024-12-25,4HPW220,3428D0U,7662642,56.650000000000006
2023-10-01,acyrdbska,allbgrobo,4933149,42.68
2020-07-31,otmbcoap,,5666960,51.81
2019-05-29,ndeensotrcnutlihar,,3140007,25.74
2022-10-21,fiedgu,abrogllob,5078463,98.44999999999999
2022-05-01,metoic,cdroed,4530838,117.58999999999999
2024-06-15,tyamerdsas,,7130786,148.94
2022-02-18,gtgedhromua,fsfv0a1b,6526520,44.66
2023-04-28,rndogrip,lobalrobg,5591547,-51.81
2019-08-06,pmcaootb,,5666687,45.099999999999994
2021-02-04,oceimt,aocspoyrekrt,4530838,119.02000000000001
2024-05-25,brattcrtA,saslecj,6815666,95.26
2019-12-20,apmzmt,ptammz,7324486,54.34
2022-02-04,dfguei,d01usbe2,5491486,43.89
2024-01-23,haiegewtvnesu,commex,7111247,99.77000000000001
2022-02-06,velweys,o0dka0ym1epr,3988881,-34.87
2023-08-07,rerbfonca,rabgolblo,7288255,44.0
2020-04-30,soawsylt,21b0euds,7153367,-36.739999999999995
2024-12-30,toiecPyoAnlg,,7224087,270.49
2019-09-14,wuevdilrvssesarlin,obglorbla,6897956,44.0
2021-08-27,hMamCmNotI,,6725069,19.69
2019-11-22,cmoeit,escure2,4530838,121.44
2019-07-25,eiwzreopan,39w267w,5378113,109.89
2023-03-05,cyPtgoloeAin,,7224061,74.91
2024-09-19,ypcrstheth,,5440409,34.43
2021-04-12,rimsecimhooosn,,5171231,84.03999999999999
2024-03-26,oniycoPteglA,,7224100,160.27
2019-12-26,snrikod,,7652047,164.78
2024-06-05,uealmdwooprr,hlocmirree,6777316,36.85
2021-09-10,ahdliyp,,5901558,12.87
2019-03-21,srapoo1,,3807401,85.03
2021-06-15,eitmoc,feseumcror,4530838,114.62
2021-10-16,oabptomc,,5695716,45.43
2021-04-13,tsisrkcponreegwi,saecsjl,4654533,-180.51
2019-10-16,ev33e2v8ol,,7069764,75.13
2023-07-07,xdltsai,,7084298,240.67999999999998
2021-06-05,oecmit,nramleooji,4530838,112.86
2019-03-25,gteysisnAktuAuuns,,6966921,174.02
2021-10-18,maanxm_,,7292428,224.73
2020-07-30,ietvgsuneeawh,ecmoxm,7111221,45.54
2025-01-01,okborfemo,graloblbo,4915053,-62.260000000000005
2019-07-03,nrpgirdo,gloaolbbr,5591417,43.67
2022-08-10,tmeioc,eriugwno,4530864,179.19
2021-12-20,nocsdtehtlneraniru,,3139747,11.0
2021-07-31,otrselc,rboalglbo,4930952,67.42999999999999
2024-11-19,tmklcb,,7436416,80.85
2020-10-04,ooremfkob,oralbgblo,4915079,40.81
2020-01-04,jblerleoxv,,5541497,18.7
2024-02-18,ydcasabkr,allgobrob,4933149,43.230000000000004
2021-05-02,bemoorfok,roagblbol,4915079,43.67
2023-11-16,vlalbaieocin,b2s0d2ue,5474469,45.760000000000005
2024-04-23,egdfui,gralobolb,5096572,62.260000000000005
2022-11-21,oostorplc,bsdu034e,6752369,43.56
2023-05-16,neesevhgwuiat,,7111247,101.19999999999999
2020-10-18,ladtmro1s,dllesimfRvaee,5520424,25.299999999999997
2024-03-12,tcmblk,,7436416,80.74
2020-05-31,inodgprr,blbgloaro,5591547,49.28
2019-12-18,locestr,lolargbob,4930783,36.96
2023-07-04,paoedwmurlor,lbolrabog,6782373,44.0
2019-06-15,eoctim,vdochmiaa,4530838,120.33999999999999
2024-11-16,3Tbu1a2r,rtpuimTs,5698732,242.11
2023-02-19,riorgpnd,alrgbbool,5591521,65.78
