date,datetime,cash_type,card,money,coffee_name,day,month
2024-10-10,56:30.7,card,ANON-0000-0000-0713,30.86,Americano with Milk,Thursday,October
2024-10-10,57:35.2,card,ANON-0000-0000-0713,35.76,Latte,Thursday,October
2024-10-10,33:17.0,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Thursday,October
2024-10-10,33:59.7,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Thursday,October
2024-10-11,54:51.6,card,ANON-0000-0000-0276,30.86,Americano with Milk,Friday,October
2024-10-11,00:50.9,card,ANON-0000-0000-0703,35.76,Latte,Friday,October
2024-10-11,12:20.3,card,ANON-0000-0000-0141,25.96,Cortado,Friday,October
2024-10-11,28:18.9,card,ANON-0000-0000-0570,35.76,Latte,Friday,October
2024-10-11,29:22.4,card,ANON-0000-0000-0570,35.76,Cocoa,Friday,October
2024-10-11,55:43.8,card,ANON-0000-0000-0725,35.76,Cocoa,Friday,October
2024-10-11,56:58.8,card,ANON-0000-0000-0726,30.86,Americano with Milk,Friday,October
2024-10-11,58:09.1,card,ANON-0000-0000-0743,35.76,Hot Chocolate,Friday,October
2024-10-11,31:42.3,card,ANON-0000-0000-0744,30.86,Americano with Milk,Friday,October
2024-10-11,38:46.9,card,ANON-0000-0000-0402,25.96,Cortado,Friday,October
2024-10-11,00:40.4,card,ANON-0000-0000-0375,25.96,Americano,Friday,October
2024-10-11,01:54.9,card,ANON-0000-0000-0375,25.96,Americano,Friday,October
2024-10-11,30:36.0,card,ANON-0000-0000-0242,30.86,Americano with Milk,Friday,October
2024-10-11,05:01.4,card,ANON-0000-0000-0740,35.76,Latte,Friday,October
2024-10-11,29:02.5,card,ANON-0000-0000-0012,25.96,Americano,Friday,October
2024-10-11,30:09.0,card,ANON-0000-0000-0012,25.96,Americano,Friday,October
2024-10-11,33:40.5,card,ANON-0000-0000-0745,35.76,Cocoa,Friday,October
2024-10-11,35:29.3,card,ANON-0000-0000-0745,25.96,Americano,Friday,October
2024-10-11,50:08.8,card,ANON-0000-0000-0714,35.76,Cappuccino,Friday,October
2024-10-11,12:07.3,card,ANON-0000-0000-0746,35.76,Latte,Friday,October
2024-10-11,13:21.6,card,ANON-0000-0000-0746,35.76,Hot Chocolate,Friday,October
2024-10-11,26:11.2,card,ANON-0000-0000-0747,35.76,Hot Chocolate,Friday,October
2024-10-11,48:37.7,card,ANON-0000-0000-0690,35.76,Latte,Friday,October
2024-10-11,53:53.6,card,ANON-0000-0000-0748,30.86,Americano with Milk,Friday,October
2024-10-11,36:27.6,card,ANON-0000-0000-0749,35.76,Hot Chocolate,Friday,October
2024-10-11,37:26.7,card,ANON-0000-0000-0749,35.76,Hot Chocolate,Friday,October
2024-10-12,28:15.5,card,ANON-0000-0000-0141,25.96,Cortado,Saturday,October
2024-10-12,31:38.9,card,ANON-0000-0000-0650,25.96,Cortado,Saturday,October
2024-10-12,32:55.5,card,ANON-0000-0000-0650,25.96,Cortado,Saturday,October
2024-10-12,52:15.5,card,ANON-0000-0000-0507,35.76,Latte,Saturday,October
2024-10-12,53:41.1,card,ANON-0000-0000-0750,30.86,Americano with Milk,Saturday,October
2024-10-12,18:47.1,card,ANON-0000-0000-0751,35.76,Cappuccino,Saturday,October
2024-10-12,10:53.9,card,ANON-0000-0000-0507,35.76,Latte,Saturday,October
2024-10-13,54:55.2,card,ANON-0000-0000-0141,25.96,Cortado,Sunday,October
2024-10-13,20:46.6,card,ANON-0000-0000-0752,30.86,Americano with Milk,Sunday,October
2024-10-13,32:29.5,card,ANON-0000-0000-0650,25.96,Cortado,Sunday,October
2024-10-13,33:29.4,card,ANON-0000-0000-0650,21.06,Espresso,Sunday,October
2024-10-13,34:25.9,card,ANON-0000-0000-0650,25.96,Cortado,Sunday,October
2024-10-13,53:20.7,card,ANON-0000-0000-0507,35.76,Latte,Sunday,October
2024-10-13,54:22.4,card,ANON-0000-0000-0507,35.76,Latte,Sunday,October
2024-10-13,22:58.8,card,ANON-0000-0000-0753,35.76,Cappuccino,Sunday,October
2024-10-13,43:04.9,card,ANON-0000-0000-0257,35.76,Cappuccino,Sunday,October
2024-10-14,26:54.6,card,ANON-0000-0000-0276,30.86,Americano with Milk,Monday,October
2024-10-14,49:54.6,card,ANON-0000-0000-0754,35.76,Cocoa,Monday,October
2024-10-14,27:51.1,card,ANON-0000-0000-0141,25.96,Cortado,Monday,October
2024-10-14,38:06.8,card,ANON-0000-0000-0440,35.76,Latte,Monday,October
2024-10-14,39:13.7,card,ANON-0000-0000-0440,35.76,Latte,Monday,October
2024-10-14,23:50.6,card,ANON-0000-0000-0755,35.76,Cappuccino,Monday,October
2024-10-14,25:37.3,card,ANON-0000-0000-0225,25.96,Americano,Monday,October
2024-10-14,26:45.2,card,ANON-0000-0000-0225,25.96,Americano,Monday,October
2024-10-14,36:07.1,card,ANON-0000-0000-0756,35.76,Latte,Monday,October
2024-10-14,49:51.5,card,ANON-0000-0000-0507,35.76,Latte,Monday,October
2024-10-14,37:47.5,card,ANON-0000-0000-0757,25.96,Americano,Monday,October
2024-10-14,19:19.2,card,ANON-0000-0000-0758,35.76,Latte,Monday,October
2024-10-14,20:20.6,card,ANON-0000-0000-0758,35.76,Cappuccino,Monday,October
2024-10-14,08:53.7,card,ANON-0000-0000-0759,35.76,Latte,Monday,October
2024-10-14,10:23.7,card,ANON-0000-0000-0760,35.76,Latte,Monday,October
2024-10-14,21:53.9,card,ANON-0000-0000-0510,35.76,Latte,Monday,October
2024-10-15,14:28.7,card,ANON-0000-0000-0141,25.96,Cortado,Tuesday,October
2024-10-15,34:17.9,card,ANON-0000-0000-0761,21.06,Espresso,Tuesday,October
2024-10-15,13:22.0,card,ANON-0000-0000-0762,35.76,Hot Chocolate,Tuesday,October
2024-10-15,15:20.6,card,ANON-0000-0000-0736,35.76,Latte,Tuesday,October
2024-10-15,16:27.5,card,ANON-0000-0000-0736,35.76,Hot Chocolate,Tuesday,October
2024-10-15,00:43.2,card,ANON-0000-0000-0763,35.76,Latte,Tuesday,October
2024-10-15,15:44.8,card,ANON-0000-0000-0764,30.86,Americano with Milk,Tuesday,October
2024-10-15,32:11.3,card,ANON-0000-0000-0683,35.76,Latte,Tuesday,October
2024-10-15,54:16.5,card,ANON-0000-0000-0765,25.96,Americano,Tuesday,October
2024-10-15,55:19.0,card,ANON-0000-0000-0765,21.06,Espresso,Tuesday,October
2024-10-15,04:11.3,card,ANON-0000-0000-0766,35.76,Hot Chocolate,Tuesday,October
2024-10-15,22:21.4,card,ANON-0000-0000-0767,25.96,Americano,Tuesday,October
2024-10-15,23:17.4,card,ANON-0000-0000-0767,35.76,Cocoa,Tuesday,October
2024-10-15,11:14.9,card,ANON-0000-0000-0507,35.76,Latte,Tuesday,October
2024-10-15,12:28.6,card,ANON-0000-0000-0507,35.76,Latte,Tuesday,October
2024-10-15,18:08.4,card,ANON-0000-0000-0040,35.76,Hot Chocolate,Tuesday,October
2024-10-15,35:19.9,card,ANON-0000-0000-0040,35.76,Hot Chocolate,Tuesday,October
2024-10-15,15:19.7,card,ANON-0000-0000-0690,35.76,Latte,Tuesday,October
2024-10-16,21:26.0,card,ANON-0000-0000-0276,30.86,Americano with Milk,Wednesday,October
2024-10-16,36:23.6,card,ANON-0000-0000-0696,35.76,Hot Chocolate,Wednesday,October
2024-10-16,25:51.2,card,ANON-0000-0000-0570,35.76,Latte,Wednesday,October
2024-10-16,15:47.9,card,ANON-0000-0000-0571,30.86,Americano with Milk,Wednesday,October
2024-10-16,16:53.7,card,ANON-0000-0000-0571,30.86,Americano with Milk,Wednesday,October
2024-10-16,45:25.0,card,ANON-0000-0000-0333,30.86,Americano with Milk,Wednesday,October
2024-10-16,49:44.6,card,ANON-0000-0000-0768,25.96,Americano,Wednesday,October
2024-10-16,29:44.3,card,ANON-0000-0000-0769,30.86,Americano with Milk,Wednesday,October
2024-10-16,20:10.5,card,ANON-0000-0000-0764,25.96,Americano,Wednesday,October
2024-10-16,45:29.5,card,ANON-0000-0000-0770,35.76,Latte,Wednesday,October
2024-10-16,43:20.7,card,ANON-0000-0000-0510,30.86,Americano with Milk,Wednesday,October
2024-10-16,37:42.4,card,ANON-0000-0000-0771,30.86,Americano with Milk,Wednesday,October
2024-10-16,38:36.6,card,ANON-0000-0000-0771,30.86,Americano with Milk,Wednesday,October
2024-10-16,20:28.5,card,ANON-0000-0000-0772,35.76,Hot Chocolate,Wednesday,October
2024-10-17,47:00.9,card,ANON-0000-0000-0696,35.76,Latte,Thursday,October
2024-10-17,58:06.8,card,ANON-0000-0000-0570,35.76,Latte,Thursday,October
2024-10-17,24:27.2,card,ANON-0000-0000-0773,30.86,Americano with Milk,Thursday,October
2024-10-17,26:37.8,card,ANON-0000-0000-0510,35.76,Latte,Thursday,October
2024-10-17,44:54.2,card,ANON-0000-0000-0313,35.76,Hot Chocolate,Thursday,October
2024-10-17,59:26.9,card,ANON-0000-0000-0774,30.86,Americano with Milk,Thursday,October
2024-10-17,57:24.9,card,ANON-0000-0000-0775,35.76,Latte,Thursday,October
2024-10-17,34:42.6,card,ANON-0000-0000-0776,25.96,Americano,Thursday,October
2024-10-17,37:12.6,card,ANON-0000-0000-0702,35.76,Hot Chocolate,Thursday,October
2024-10-17,38:18.0,card,ANON-0000-0000-0702,35.76,Hot Chocolate,Thursday,October
2024-10-17,39:09.6,card,ANON-0000-0000-0702,35.76,Latte,Thursday,October
2024-10-17,48:35.9,card,ANON-0000-0000-0777,35.76,Hot Chocolate,Thursday,October
2024-10-17,49:33.2,card,ANON-0000-0000-0777,35.76,Hot Chocolate,Thursday,October
2024-10-17,08:27.8,card,ANON-0000-0000-0258,35.76,Cappuccino,Thursday,October
2024-10-17,09:30.3,card,ANON-0000-0000-0258,35.76,Hot Chocolate,Thursday,October
2024-10-17,43:12.2,card,ANON-0000-0000-0507,35.76,Latte,Thursday,October
2024-10-17,11:36.4,card,ANON-0000-0000-0778,30.86,Americano with Milk,Thursday,October
2024-10-17,46:12.9,card,ANON-0000-0000-0779,35.76,Latte,Thursday,October
2024-10-17,47:20.5,card,ANON-0000-0000-0779,35.76,Latte,Thursday,October
2024-10-17,48:31.7,card,ANON-0000-0000-0779,35.76,Latte,Thursday,October
2024-10-17,49:54.6,card,ANON-0000-0000-0779,35.76,Hot Chocolate,Thursday,October
2024-10-18,41:59.5,card,ANON-0000-0000-0012,35.76,Cocoa,Friday,October
2024-10-18,42:59.2,card,ANON-0000-0000-0054,35.76,Cocoa,Friday,October
2024-10-18,32:41.5,card,ANON-0000-0000-0003,35.76,Cocoa,Friday,October
2024-10-18,34:08.0,card,ANON-0000-0000-0003,35.76,Cocoa,Friday,October
2024-10-18,55:20.2,card,ANON-0000-0000-0780,35.76,Cappuccino,Friday,October
2024-10-18,54:58.8,card,ANON-0000-0000-0780,35.76,Cappuccino,Friday,October
2024-10-18,51:04.1,card,ANON-0000-0000-0781,35.76,Latte,Friday,October
2024-10-18,52:15.3,card,ANON-0000-0000-0781,35.76,Cappuccino,Friday,October
2024-10-18,39:20.0,card,ANON-0000-0000-0683,25.96,Americano,Friday,October
2024-10-18,09:57.9,card,ANON-0000-0000-0782,35.76,Latte,Friday,October
2024-10-18,45:39.0,card,ANON-0000-0000-0783,35.76,Hot Chocolate,Friday,October
2024-10-18,14:40.2,card,ANON-0000-0000-0012,35.76,Cocoa,Friday,October
2024-10-18,15:22.5,card,ANON-0000-0000-0012,35.76,Cocoa,Friday,October
2024-10-18,52:23.4,card,ANON-0000-0000-0784,30.86,Americano with Milk,Friday,October
2024-10-18,03:27.0,card,ANON-0000-0000-0690,35.76,Latte,Friday,October
2024-10-19,34:13.7,card,ANON-0000-0000-0785,30.86,Americano with Milk,Saturday,October
2024-10-19,22:06.1,card,ANON-0000-0000-0019,35.76,Latte,Saturday,October
2024-10-19,10:32.6,card,ANON-0000-0000-0355,35.76,Cappuccino,Saturday,October
2024-10-19,56:55.2,card,ANON-0000-0000-0507,35.76,Hot Chocolate,Saturday,October
2024-10-19,59:24.1,card,ANON-0000-0000-0507,35.76,Latte,Saturday,October
2024-10-19,02:45.8,card,ANON-0000-0000-0494,35.76,Latte,Saturday,October
2024-10-19,17:42.5,card,ANON-0000-0000-0696,35.76,Latte,Saturday,October
2024-10-19,46:45.5,card,ANON-0000-0000-0690,35.76,Cocoa,Saturday,October
2024-10-19,46:37.7,card,ANON-0000-0000-0786,35.76,Cappuccino,Saturday,October
2024-10-20,40:44.0,card,ANON-0000-0000-0570,35.76,Latte,Sunday,October
2024-10-20,41:50.5,card,ANON-0000-0000-0570,35.76,Cocoa,Sunday,October
2024-10-20,16:51.8,card,ANON-0000-0000-0787,35.76,Latte,Sunday,October
2024-10-20,28:46.0,card,ANON-0000-0000-0650,35.76,Hot Chocolate,Sunday,October
2024-10-20,29:43.5,card,ANON-0000-0000-0650,25.96,Cortado,Sunday,October
2024-10-20,52:45.1,card,ANON-0000-0000-0455,30.86,Americano with Milk,Sunday,October
2024-10-20,45:09.8,card,ANON-0000-0000-0788,35.76,Latte,Sunday,October
2024-10-20,46:04.8,card,ANON-0000-0000-0788,35.76,Latte,Sunday,October
2024-10-20,27:05.8,card,ANON-0000-0000-0507,35.76,Latte,Sunday,October
2024-10-20,34:16.4,card,ANON-0000-0000-0012,35.76,Cocoa,Sunday,October
2024-10-20,35:08.2,card,ANON-0000-0000-0012,35.76,Cocoa,Sunday,October
2024-10-20,14:18.0,card,ANON-0000-0000-0789,35.76,Hot Chocolate,Sunday,October
2024-10-20,15:17.8,card,ANON-0000-0000-0790,25.96,Cortado,Sunday,October
2024-10-20,17:26.9,card,ANON-0000-0000-0791,35.76,Cocoa,Sunday,October
2024-10-20,25:00.1,card,ANON-0000-0000-0792,35.76,Latte,Sunday,October
2024-10-20,17:29.0,card,ANON-0000-0000-0550,35.76,Cappuccino,Sunday,October
2024-10-21,48:43.1,card,ANON-0000-0000-0696,35.76,Latte,Monday,October
2024-10-21,19:56.4,card,ANON-0000-0000-0097,35.76,Latte,Monday,October
2024-10-21,04:54.4,card,ANON-0000-0000-0385,30.86,Americano with Milk,Monday,October
2024-10-21,34:25.5,card,ANON-0000-0000-0793,35.76,Latte,Monday,October
2024-10-21,25:09.3,card,ANON-0000-0000-0700,25.96,Americano,Monday,October
2024-10-21,41:44.7,card,ANON-0000-0000-0141,25.96,Cortado,Monday,October
2024-10-21,42:35.6,card,ANON-0000-0000-0141,25.96,Cortado,Monday,October
2024-10-21,27:41.7,card,ANON-0000-0000-0274,21.06,Espresso,Monday,October
2024-10-21,40:24.3,card,ANON-0000-0000-0751,35.76,Cappuccino,Monday,October
2024-10-21,42:56.0,card,ANON-0000-0000-0794,35.76,Latte,Monday,October
2024-10-21,43:58.0,card,ANON-0000-0000-0726,35.76,Latte,Monday,October
2024-10-21,27:02.4,card,ANON-0000-0000-0795,30.86,Americano with Milk,Monday,October
2024-10-21,39:04.7,card,ANON-0000-0000-0796,25.96,Cortado,Monday,October
2024-10-21,42:57.5,card,ANON-0000-0000-0225,35.76,Cocoa,Monday,October
2024-10-21,55:22.5,card,ANON-0000-0000-0797,35.76,Latte,Monday,October
2024-10-21,21:13.4,card,ANON-0000-0000-0798,35.76,Hot Chocolate,Monday,October
2024-10-21,05:36.1,card,ANON-0000-0000-0799,35.76,Latte,Monday,October
2024-10-21,30:44.5,card,ANON-0000-0000-0789,35.76,Cocoa,Monday,October
2024-10-21,31:34.0,card,ANON-0000-0000-0791,35.76,Hot Chocolate,Monday,October
2024-10-22,32:59.5,card,ANON-0000-0000-0696,35.76,Latte,Tuesday,October
2024-10-22,34:00.0,card,ANON-0000-0000-0696,35.76,Cappuccino,Tuesday,October
2024-10-22,25:32.2,card,ANON-0000-0000-0276,30.86,Americano with Milk,Tuesday,October
2024-10-22,17:50.4,card,ANON-0000-0000-0800,25.96,Cortado,Tuesday,October
2024-10-22,51:32.3,card,ANON-0000-0000-0402,21.06,Espresso,Tuesday,October
2024-10-22,52:17.1,card,ANON-0000-0000-0402,25.96,Cortado,Tuesday,October
2024-10-22,07:02.6,card,ANON-0000-0000-0801,25.96,Americano,Tuesday,October
2024-10-22,46:39.2,card,ANON-0000-0000-0507,35.76,Hot Chocolate,Tuesday,October
2024-10-22,47:50.5,card,ANON-0000-0000-0507,35.76,Latte,Tuesday,October
2024-10-23,58:06.8,card,ANON-0000-0000-0696,35.76,Latte,Wednesday,October
2024-10-23,45:14.8,card,ANON-0000-0000-0276,30.86,Americano with Milk,Wednesday,October
2024-10-23,24:57.8,card,ANON-0000-0000-0141,25.96,Cortado,Wednesday,October
2024-10-23,31:05.4,card,ANON-0000-0000-0802,30.86,Americano with Milk,Wednesday,October
2024-10-23,20:02.3,card,ANON-0000-0000-0803,30.86,Americano with Milk,Wednesday,October
2024-10-23,21:09.0,card,ANON-0000-0000-0803,30.86,Americano with Milk,Wednesday,October
2024-10-23,42:30.2,card,ANON-0000-0000-0804,35.76,Cappuccino,Wednesday,October
2024-10-23,02:46.3,card,ANON-0000-0000-0805,21.06,Espresso,Wednesday,October
2024-10-23,58:58.5,card,ANON-0000-0000-0040,35.76,Cocoa,Wednesday,October
2024-10-23,00:43.0,card,ANON-0000-0000-0040,35.76,Cappuccino,Wednesday,October
2024-10-23,57:20.7,card,ANON-0000-0000-0518,30.86,Americano with Milk,Wednesday,October
2024-10-23,58:23.7,card,ANON-0000-0000-0806,35.76,Hot Chocolate,Wednesday,October
2024-10-23,23:38.3,card,ANON-0000-0000-0807,35.76,Latte,Wednesday,October
2024-10-24,07:46.6,card,ANON-0000-0000-0808,25.96,Americano,Thursday,October
2024-10-24,23:59.6,card,ANON-0000-0000-0809,35.76,Cappuccino,Thursday,October
2024-10-24,09:46.7,card,ANON-0000-0000-0804,35.76,Cappuccino,Thursday,October
2024-10-24,49:01.9,card,ANON-0000-0000-0810,35.76,Hot Chocolate,Thursday,October
2024-10-24,49:49.3,card,ANON-0000-0000-0810,35.76,Latte,Thursday,October
2024-10-24,47:32.8,card,ANON-0000-0000-0788,35.76,Latte,Thursday,October
2024-10-24,48:29.9,card,ANON-0000-0000-0788,35.76,Latte,Thursday,October
2024-10-24,53:47.3,card,ANON-0000-0000-0811,25.96,Americano,Thursday,October
2024-10-24,55:07.6,card,ANON-0000-0000-0811,25.96,Americano,Thursday,October
2024-10-24,50:18.7,card,ANON-0000-0000-0507,35.76,Latte,Thursday,October
2024-10-24,44:11.5,card,ANON-0000-0000-0812,25.96,Americano,Thursday,October
2024-10-24,14:44.9,card,ANON-0000-0000-0813,35.76,Hot Chocolate,Thursday,October
2024-10-24,15:29.1,card,ANON-0000-0000-0813,35.76,Hot Chocolate,Thursday,October
2024-10-24,56:20.1,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Thursday,October
2024-10-24,57:10.0,card,ANON-0000-0000-0637,35.76,Cappuccino,Thursday,October
2024-10-25,38:11.1,card,ANON-0000-0000-0696,35.76,Cappuccino,Friday,October
2024-10-25,45:22.9,card,ANON-0000-0000-0402,21.06,Espresso,Friday,October
2024-10-25,10:04.8,card,ANON-0000-0000-0570,35.76,Cocoa,Friday,October
2024-10-25,10:54.6,card,ANON-0000-0000-0570,35.76,Latte,Friday,October
2024-10-25,18:49.8,card,ANON-0000-0000-0084,35.76,Cocoa,Friday,October
2024-10-25,03:28.3,card,ANON-0000-0000-0683,25.96,Americano,Friday,October
2024-10-25,05:21.0,card,ANON-0000-0000-0683,25.96,Americano,Friday,October
2024-10-25,51:01.3,card,ANON-0000-0000-0276,30.86,Americano with Milk,Friday,October
2024-10-25,49:42.9,card,ANON-0000-0000-0012,35.76,Cocoa,Friday,October
2024-10-25,50:30.4,card,ANON-0000-0000-0012,35.76,Cocoa,Friday,October
2024-10-25,06:50.2,card,ANON-0000-0000-0141,25.96,Cortado,Friday,October
2024-10-25,40:37.5,card,ANON-0000-0000-0814,35.76,Latte,Friday,October
2024-10-25,23:16.6,card,ANON-0000-0000-0137,35.76,Cappuccino,Friday,October
2024-10-25,19:24.0,card,ANON-0000-0000-0815,35.76,Hot Chocolate,Friday,October
2024-10-25,22:31.7,card,ANON-0000-0000-0815,21.06,Espresso,Friday,October
2024-10-26,49:59.2,card,ANON-0000-0000-0682,35.76,Cappuccino,Saturday,October
2024-10-26,41:44.5,card,ANON-0000-0000-0141,25.96,Cortado,Saturday,October
2024-10-26,52:59.6,card,ANON-0000-0000-0334,35.76,Cappuccino,Saturday,October
2024-10-26,24:38.3,card,ANON-0000-0000-0816,25.96,Americano,Saturday,October
2024-10-26,18:09.3,card,ANON-0000-0000-0040,35.76,Cocoa,Saturday,October
2024-10-26,03:31.0,card,ANON-0000-0000-0817,35.76,Latte,Saturday,October
2024-10-26,34:58.7,card,ANON-0000-0000-0276,35.76,Latte,Saturday,October
2024-10-26,36:14.9,card,ANON-0000-0000-0276,30.86,Americano with Milk,Saturday,October
2024-10-26,05:22.1,card,ANON-0000-0000-0141,25.96,Cortado,Saturday,October
2024-10-26,06:19.1,card,ANON-0000-0000-0141,25.96,Cortado,Saturday,October
2024-10-26,38:28.7,card,ANON-0000-0000-0818,35.76,Latte,Saturday,October
2024-10-26,39:29.6,card,ANON-0000-0000-0818,35.76,Latte,Saturday,October
2024-10-26,52:01.7,card,ANON-0000-0000-0819,30.86,Americano with Milk,Saturday,October
2024-10-26,53:21.5,card,ANON-0000-0000-0820,30.86,Americano with Milk,Saturday,October
2024-10-26,19:21.3,card,ANON-0000-0000-0715,35.76,Cappuccino,Saturday,October
2024-10-26,34:46.7,card,ANON-0000-0000-0821,30.86,Americano with Milk,Saturday,October
2024-10-27,01:56.9,card,ANON-0000-0000-0347,30.86,Americano with Milk,Sunday,October
2024-10-27,53:26.0,card,ANON-0000-0000-0276,35.76,Latte,Sunday,October
2024-10-27,54:27.5,card,ANON-0000-0000-0276,30.86,Americano with Milk,Sunday,October
2024-10-27,43:46.6,card,ANON-0000-0000-0822,35.76,Cappuccino,Sunday,October
2024-10-27,17:06.2,card,ANON-0000-0000-0507,35.76,Latte,Sunday,October
2024-10-28,46:28.2,card,ANON-0000-0000-0696,35.76,Cappuccino,Monday,October
2024-10-28,01:12.3,card,ANON-0000-0000-0823,25.96,Americano,Monday,October
2024-10-28,35:02.9,card,ANON-0000-0000-0683,35.76,Latte,Monday,October
2024-10-28,15:42.8,card,ANON-0000-0000-0242,30.86,Americano with Milk,Monday,October
2024-10-28,42:36.5,card,ANON-0000-0000-0824,35.76,Latte,Monday,October
2024-10-28,43:43.3,card,ANON-0000-0000-0824,35.76,Latte,Monday,October
2024-10-28,01:36.1,card,ANON-0000-0000-0707,35.76,Hot Chocolate,Monday,October
2024-10-28,02:34.8,card,ANON-0000-0000-0825,30.86,Americano with Milk,Monday,October
2024-10-28,21:30.4,card,ANON-0000-0000-0826,35.76,Cappuccino,Monday,October
2024-10-28,10:54.6,card,ANON-0000-0000-0819,30.86,Americano with Milk,Monday,October
2024-10-28,11:56.3,card,ANON-0000-0000-0819,30.86,Americano with Milk,Monday,October
2024-10-28,30:59.6,card,ANON-0000-0000-0827,30.86,Americano with Milk,Monday,October
2024-10-28,01:20.5,card,ANON-0000-0000-0159,35.76,Latte,Monday,October
2024-10-28,55:18.1,card,ANON-0000-0000-0828,35.76,Cocoa,Monday,October
2024-10-28,56:02.4,card,ANON-0000-0000-0828,35.76,Cocoa,Monday,October
2024-10-28,10:25.3,card,ANON-0000-0000-0257,35.76,Cappuccino,Monday,October
2024-10-28,20:03.6,card,ANON-0000-0000-0329,30.86,Americano with Milk,Monday,October
2024-10-28,05:50.8,card,ANON-0000-0000-0695,30.86,Americano with Milk,Monday,October
2024-10-29,40:52.4,card,ANON-0000-0000-0804,35.76,Latte,Tuesday,October
2024-10-29,47:05.6,card,ANON-0000-0000-0683,35.76,Latte,Tuesday,October
2024-10-29,31:57.7,card,ANON-0000-0000-0570,35.76,Latte,Tuesday,October
2024-10-29,59:46.7,card,ANON-0000-0000-0829,30.86,Americano with Milk,Tuesday,October
2024-10-29,21:36.8,card,ANON-0000-0000-0830,21.06,Espresso,Tuesday,October
2024-10-29,15:43.8,card,ANON-0000-0000-0831,25.96,Cortado,Tuesday,October
2024-10-29,17:00.7,card,ANON-0000-0000-0831,25.96,Cortado,Tuesday,October
2024-10-29,37:36.0,card,ANON-0000-0000-0832,35.76,Cappuccino,Tuesday,October
2024-10-29,09:33.7,card,ANON-0000-0000-0833,35.76,Hot Chocolate,Tuesday,October
2024-10-29,10:56.8,card,ANON-0000-0000-0834,35.76,Cocoa,Tuesday,October
2024-10-29,17:33.4,card,ANON-0000-0000-0225,35.76,Cocoa,Tuesday,October
2024-10-29,02:04.4,card,ANON-0000-0000-0835,30.86,Americano with Milk,Tuesday,October
2024-10-29,02:57.4,card,ANON-0000-0000-0835,30.86,Americano with Milk,Tuesday,October
2024-10-29,02:05.4,card,ANON-0000-0000-0836,30.86,Americano with Milk,Tuesday,October
2024-10-29,05:44.4,card,ANON-0000-0000-0206,35.76,Cappuccino,Tuesday,October
2024-10-29,51:12.9,card,ANON-0000-0000-0507,35.76,Hot Chocolate,Tuesday,October
2024-10-29,54:02.4,card,ANON-0000-0000-0507,35.76,Latte,Tuesday,October
2024-10-29,07:35.7,card,ANON-0000-0000-0799,35.76,Latte,Tuesday,October
2024-10-30,52:05.5,card,ANON-0000-0000-0703,35.76,Latte,Wednesday,October
2024-10-30,46:26.8,card,ANON-0000-0000-0571,30.86,Americano with Milk,Wednesday,October
2024-10-30,47:29.3,card,ANON-0000-0000-0571,30.86,Americano with Milk,Wednesday,October
2024-10-30,11:29.4,card,ANON-0000-0000-0837,35.76,Latte,Wednesday,October
2024-10-30,31:53.2,card,ANON-0000-0000-0838,35.76,Latte,Wednesday,October
2024-10-30,33:07.7,card,ANON-0000-0000-0838,35.76,Latte,Wednesday,October
2024-10-30,08:45.9,card,ANON-0000-0000-0375,35.76,Latte,Wednesday,October
2024-10-30,09:46.8,card,ANON-0000-0000-0375,25.96,Americano,Wednesday,October
2024-10-30,10:58.4,card,ANON-0000-0000-0734,30.86,Americano with Milk,Wednesday,October
2024-10-30,37:00.8,card,ANON-0000-0000-0839,25.96,Americano,Wednesday,October
2024-10-30,05:15.2,card,ANON-0000-0000-0507,35.76,Latte,Wednesday,October
2024-10-30,07:03.0,card,ANON-0000-0000-0507,35.76,Latte,Wednesday,October
2024-10-30,04:48.4,card,ANON-0000-0000-0840,30.86,Americano with Milk,Wednesday,October
2024-10-30,08:12.5,card,ANON-0000-0000-0841,35.76,Hot Chocolate,Wednesday,October
2024-10-30,18:31.5,card,ANON-0000-0000-0819,30.86,Americano with Milk,Wednesday,October
2024-10-30,43:21.2,card,ANON-0000-0000-0842,30.86,Americano with Milk,Wednesday,October
2024-10-31,54:17.3,card,ANON-0000-0000-0703,35.76,Latte,Thursday,October
2024-10-31,38:53.9,card,ANON-0000-0000-0683,35.76,Latte,Thursday,October
2024-10-31,18:19.1,card,ANON-0000-0000-0276,30.86,Americano with Milk,Thursday,October
2024-10-31,59:26.7,card,ANON-0000-0000-0843,35.76,Latte,Thursday,October
2024-10-31,00:31.0,card,ANON-0000-0000-0844,30.86,Americano with Milk,Thursday,October
